month,date,julian,host,full_name,photosyn,block,plot,trt,N_added,PK_added,plant,height,leaves,new_dead,new_rust,new_bs,new_invert,old_dead,old_rust,old_bs,old_invert,total,notes,ks_added_infected_old
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,15,15,3,50,0,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,16,18,3,0,5,,5,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,17,15,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,18,14,3,0,0,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,19,16,3,0,0,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,1,1,NPK_H,10,pk_added,20,17,3,0,5,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,2,23,NPK_H,10,pk_added,1,,,,,,,,,,,0,NO ANDRO IN THIS PLOT,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,1,15,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,2,10,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,3,13,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,4,18,3,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,5,18,3,0,0,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,6,26,4,0,0,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,7,16,3,0,1,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,8,17,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,9,14,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,3,36,NPK_H,10,pk_added,10,13,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,1,18,3,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,2,24,4,0,0,,0,0,0,,0,0,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,3,22,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,4,19,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,5,30,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,6,43,5,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,7,30,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,8,17,5,0,0,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,9,16,4,0,1,,0,10,0,,0,10,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,4,41,NPK_H,10,pk_added,10,14,3,5,1,,0,5,0,,0,5,,0
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,1,28,4,0,1,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,2,25,4,0,0,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,3,20,3,0,0,,0,0,5,,0,5,,5
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,4,30,4,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,5,19,3,5,1,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,6,26,4,0,1,,0,5,1,,0,6,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,7,14,2,0,0,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,8,11,3,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,9,20,4,0,1,,0,0,1,,0,1,,1
June,6/5/19,156,Ange,Andropogon gerardii,C4,5,53,NPK_H,10,pk_added,10,15,3,0,1,,0,0,1,,0,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,1,8,P,0,no_pk,1,,,,,,,,,,,0,no agro plot 8 ,0
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,1,41,5,0,1,,0,5,5,,1,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,3,74,7,0,1,,5,20,10,,5,30,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,5,52,5,0,0,,0,20,10,,10,30,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,7,52,6,0,1,,1,5,10,,10,15,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,9,43,6,0,1,,0,10,5,,10,15,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,12,60,7,0,1,,0,30,10,,10,40,,10
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,15,35,3,20,1,,1,30,5,,5,35,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,16,40,3,0,1,,0,30,5,,1,35,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,17,47,4,0,1,,0,20,5,,10,25,,5
July,7/8/19,189,Agre,Agropyron repens,C3,2,19,P,0,no_pk,20,89,5,0,1,,5,30,10,,5,40,,10
July,7/8/19,189,Agre,Agropyron repens,C3,3,31,P,0,no_pk,1,54,6,0,1,,1,5,5,,5,10,only 1 plant scored,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,1,54,6,0,1,,0,10,5,,1,15,,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,2,43,5,10,1,,20,0,1,,5,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,3,62,5,0,1,,1,0,1,,1,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,4,57,6,0,1,,5,0,1,,1,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,5,55,7,0,1,,5,5,5,,10,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,6,53,7,0,0,,1,10,1,,1,11,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,7,80,8,0,0,,0,20,1,,1,21,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,8,57,5,0,0,,0,5,5,,5,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,9,82,5,0,0,,1,0,1,,1,1,,1
July,7/8/19,189,Agre,Agropyron repens,C3,4,47,P,0,no_pk,10,58,4,0,1,,5,5,5,,5,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,1,26,4,0,0,,5,5,10,,10,15,,10
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,2,65,6,0,0,,0,5,5,,1,10,,5
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,3,70,6,0,0,,0,10,10,,5,20,,10
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,4,120,4,0,1,,0,10,5,,5,15,,5
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,5,76,6,0,1,,5,20,20,,5,40,"not agro, reflagged",20
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,6,76,8,0,0,,0,20,10,,20,30,,10
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,7,59,6,0,5,,5,20,10,,10,30,,10
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,8,56,5,0,0,,1,40,1,,1,41,,1
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,9,61,5,0,0,,1,20,10,,5,30,,10
July,7/8/19,189,Agre,Agropyron repens,C3,5,54,P,0,no_pk,10,61,5,30,1,,1,30,10,,1,40,,10
June,6/5/19,156,Agre,Agropyron repens,C3,1,8,P,0,no_pk,1,,,,,,,,,,,0,NO AGRO IN PLOT 8,0
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,1,37,4,0,0,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,2,35,4,0,0,,0,0,0,,5,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,3,50,4,0,0,,0,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,4,35,3,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,5,42,2,0,0,,5,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,6,36,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,7,37,3,0,0,,0,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,8,42,3,0,0,,0,10,0,,5,10,,0
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,9,36,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,10,38,2,0,0,,5,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,11,44,3,0,0,,5,30,1,,5,31,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,12,32,3,0,0,,0,20,1,,5,21,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,13,36,3,0,0,,0,10,1,,1,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,14,36,2,0,0,,5,5,1,,5,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,15,32,2,5,0,,1,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,16,24,3,0,1,,1,10,1,,5,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,17,29,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,18,27,3,0,0,,0,15,5,,5,20,,5
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,19,36,2,0,0,,1,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,2,19,P,0,no_pk,20,37,3,0,0,,1,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,3,31,P,0,no_pk,1,42,4,0,0,,0,0,0,,5,0,ONLY ONE PLANT SCORED,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,1,43,3,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,2,40,3,0,1,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,3,45,3,0,1,,5,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,4,53,3,0,0,,0,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,5,50,3,0,0,,1,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,6,41,4,0,0,,0,10,5,,1,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,7,58,4,0,0,,0,5,5,,1,10,,5
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,8,41,3,0,0,,1,20,1,,1,21,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,9,42,4,0,0,,0,20,1,,1,21,,1
June,6/5/19,156,Agre,Agropyron repens,C3,4,47,P,0,no_pk,10,38,3,0,0,,10,0,5,,1,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,1,37,3,0,0,,1,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,2,45,4,0,0,,0,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,3,42,4,0,0,,0,10,1,,1,11,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,4,52,4,0,0,,1,10,5,,5,15,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,5,36,3,0,0,,5,0,5,,5,5,,5
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,6,45,4,0,0,,0,5,1,,1,6,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,7,47,4,0,0,,1,0,1,,1,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,8,40,3,0,0,,1,0,0,,1,0,,0
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,9,40,3,0,0,,0,0,1,,5,1,,1
June,6/5/19,156,Agre,Agropyron repens,C3,5,54,P,0,no_pk,10,43,4,0,1,,0,0,1,,0,1,,1
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,4,88,5,5,30,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,5,51,6,0,10,0,0,1,10,1,0,12,,11
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,6,46,6,0,5,0,0,5,20,0,0,25,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,8,54,6,0,10,0,0,20,20,0,0,40,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,9,46,6,0,20,0,0,30,50,0,0,80,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,12,42,4,0,20,0,0,5,30,0,0,35,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,14,63,4,0,10,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,15,67,4,0,20,0,1,5,30,1,0,36,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,16,42,3,0,20,0,0,5,20,1,0,26,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,19,61,4,20,10,0,0,5,40,5,0,50,,45
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,1,102,4,0,20,0,0,10,40,0,0,50,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,2,52,2,10,30,2,0,0,20,0,0,20,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,3,73,3,5,40,0,0,5,40,0,1,45,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,4,76,5,0,40,0,0,30,60,0,0,90,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,5,39,5,0,20,0,0,40,50,0,0,90,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,6,59,3,0,10,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,12,62,6,0,5,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,8,83,7,0,10,0,0,5,50,1,0,56,,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,11,103,6,10,5,0,0,1,40,0,0,41,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,10,83,5,0,10,0,0,30,50,0,0,80,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,1,49,5,0,20,0,0,0,30,0,0,30,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,2,45,5,0,10,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,3,35,5,0,10,0,0,30,10,0,0,40,,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,4,59,6,0,20,0,0,30,50,0,0,80,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,5,59,5,0,10,0,0,40,30,1,0,71,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,11,82,5,0,10,0,0,0,10,0,0,10,6 dead,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,7,59,6,0,10,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,8,66,5,0,20,0,0,5,50,0,0,55,,50
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,12,52,6,0,1,0,0,10,40,0,0,50,9 dead,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,10,65,4,0,20,0,0,20,50,10,0,80,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,1,78,7,10,5,0,0,5,30,1,0,36,,31
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,2,88,6,0,10,0,0,10,40,5,0,55,,45
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,3,87,7,10,10,0,0,20,60,0,0,80,,60
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,4,34,3,1,40,0,0,0,40,0,0,40,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,5,70,4,0,20,0,0,20,40,0,0,60,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,6,25,3,5,40,0,0,0,1,1,0,2,,2
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,7,62,6,0,20,0,0,5,20,1,0,26,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,8,73,7,0,20,0,0,10,40,1,0,51,,41
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,9,37,3,0,40,1,0,20,50,1,0,71,,51
August,8/6/19,218,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,10,64,4,0,20,0,0,10,30,0,0,40,,30
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,1,63,5,10,10,0,0,0,5,0,0,5,,5
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,2,48,6,0,20,0,0,30,40,0,0,70,,40
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,3,45,5,0,5,0,0,20,20,1,0,41,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,4,,,,,,,,,,,0,dead,0
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,5,51,3,5,5,1,0,40,20,1,0,61,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,6,114,6,0,5,0,0,0,20,0,5,20,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,7,50,5,0,5,1,0,0,20,1,0,21,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,8,33,2,40,5,0,0,5,20,1,0,26,,21
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,9,61,3,0,5,0,0,0,10,0,1,10,,10
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,10,66,7,0,5,0,0,5,5,0,0,10,,5
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,11,64,6,0,20,0,0,5,20,0,0,25,,20
August,8/6/19,218,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,12,75,4,20,30,0,0,30,0,0,0,30,,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,4,50,6,0,1,,0,5,20,,10,25,fold over invert,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,5,38,6,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,6,40,6,0,1,,0,5,40,,0,45,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,8,47,6,0,5,,0,1,20,,0,21,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,9,39,5,0,5,,0,1,30,,0,31,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,12,37,5,0,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,14,45,5,0,5,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,15,51,6,0,5,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,16,37,4,0,5,,0,30,20,,0,50,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,1,8,P,0,no_pk,19,49,6,0,,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,1,82,5,0,1,,0,1,10,,0,11,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,2,55,4,0,1,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,3,50,3,1,10,,0,0,5,,0,5,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,4,64,5,0,5,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,5,32,6,5,1,,0,20,20,,0,40,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,6,45,6,0,10,,0,10,30,,0,40,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,7,,,,,,,,,,,0,flag not attached,0
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,8,66,6,0,1,,0,20,20,,0,40,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,9,66,3,0,5,,0,0,1,,0,1,,1
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,10,57,5,0,5,,0,5,20,,0,25,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,2,19,P,0,no_pk,11,70,5,,1,,,5,20,,0,25,new,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,1,35,5,0,5,,0,10,20,,0,30,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,2,33,5,0,5,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,3,31,5,0,10,,0,5,40,,0,45,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,4,51,5,0,1,,0,1,40,,0,41,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,5,54,5,0,5,,0,0,50,,0,50,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,6,29,3,0,30,,0,10,40,,0,50,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,7,52,5,0,1,,0,1,30,,0,31,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,8,58,5,0,1,,0,10,40,,0,50,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,9,26,3,5,40,,0,5,30,,0,35,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,3,31,P,0,no_pk,10,59,7,0,5,,0,10,50,,0,60,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,1,66,6,0,10,,0,0,40,,0,40,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,2,62,6,0,5,,0,0,30,,0,30,,30
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,3,64,7,0,1,,0,0,20,,0,20,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,4,35,5,0,5,,0,0,50,,0,50,,50
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,5,58,6,0,5,,0,0,20,,0,20,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,6,67,7,0,5,,0,10,40,,0,50,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,7,46,6,0,1,,0,0,10,,0,10,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,8,49,8,0,5,,0,5,60,,0,65,,60
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,9,36,4,0,10,,0,30,40,,0,70,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,4,47,P,0,no_pk,10,58,5,0,1,,0,0,40,,0,40,,40
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,1,65,5,0,1,,0,0,20,,0,20,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,2,50,5,0,5,,0,0,5,,0,5,,5
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,3,36,6,0,5,,0,1,10,,0,11,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,4,28,2,0,10,,0,0,10,,0,10,newest leaves dead,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,5,55,6,0,1,,0,20,20,,0,40,,20
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,6,61,6,5,1,,0,5,10,,0,15,,10
July,7/8/19,189,Ange,Andropogon gerardii,C4,5,54,P,0,no_pk,7,44,5,0,1,,0,0,10,,0,10,,10
